clone_id,productivity,stability,quality_potential,G_platform,platform_group,CN_true,CN_obs,k_decay_i
CLONE_0242,245.30417633308457,0.5328373493430367,0.673764455241831,0.6934031524791434,1,3,3,0.03526753458809302
CLONE_0243,78.73694767339774,0.864031324783225,0.843527416932281,0.7440546990027044,1,3,3,0.025972505447161107
CLONE_0244,120.91915159789862,0.6875631877174506,0.8568415518518537,0.785314089086258,1,4,4,0.038949756588888246
CLONE_0245,145.6638785265115,0.9079867911104283,0.9618276399143695,0.7224221823075072,1,4,5,0.03308787900603237
CLONE_0246,67.46158606243233,0.687434361306505,0.8114904942493524,0.6992689796463365,1,4,4,0.0364399048473338
CLONE_0247,106.7387846089185,0.7920583772901776,0.8477057103600227,0.783697684764431,1,4,4,0.03517523643403842
CLONE_0248,85.46830968176018,0.5807191770986004,0.7913435386710806,0.7324001215358226,1,3,3,0.03546742726761719
CLONE_0249,91.29548908700008,0.8645658226607942,0.6153263705473293,0.7579886419912606,1,3,3,0.027152564409168342
CLONE_0250,52.13022498024762,0.9109168296917551,0.7692243432791597,0.7090253492159573,1,4,4,0.038704013535407575
CLONE_0251,91.61446792973798,0.24651221585013763,0.8119382725722353,0.7313466325534411,1,4,4,0.03385806427627857
CLONE_0252,121.19589080607447,0.9103155781460124,0.7462476402081175,0.7703136625614335,1,3,3,0.030264972970897946
CLONE_0253,216.2950282089923,0.6704706193685873,0.5785943215699024,0.7348977689123986,1,2,2,0.03189491550852046
CLONE_0254,153.30404473327803,0.975407054014591,0.6430683114528905,0.7352608492694706,1,2,2,0.03431424267141604
CLONE_0255,401.84476109777944,0.6375545553403168,0.7896496679290452,0.6849708057466624,1,4,4,0.03339059965655573
CLONE_0256,49.77409143938435,0.8599447973134795,0.9502312418503501,0.7536277645797256,1,3,4,0.035545956300153884
CLONE_0257,164.84985463860414,0.7648359225381242,0.9989003714195526,0.7072608644548972,1,4,4,0.041647802528666074
CLONE_0258,103.19584865443089,0.5944765307171558,0.7796529323545323,0.7627751843415503,1,4,4,0.027819706086971232
CLONE_0259,362.93607507111483,0.8687254126578983,0.7060443842528986,0.7369851375542131,1,2,2,0.03637134595533983
CLONE_0260,44.531623525063665,0.4450672468324004,0.7580853283449528,0.7395599926559044,1,2,2,0.03198110432953925
CLONE_0261,47.31047093135119,0.8127099109769522,0.6532954177323255,0.7532239358918666,1,3,3,0.03857567121174254
CLONE_0262,59.35378091538332,0.6936550846180362,0.9222702231377615,0.7419810012648584,1,4,4,0.04147485250492812
CLONE_0263,19.37850289260145,0.8739110803281858,1.0,0.7786416442552243,1,3,3,0.033470299555186094
CLONE_0264,54.746836829537564,0.733605237603884,0.715325358383838,0.7745189120696706,1,2,2,0.035671827745199884
CLONE_0265,49.31655556364826,0.7382775236794132,0.622520931816841,0.6936870044235235,1,3,3,0.039003438729779336
CLONE_0266,86.82482666005444,0.7528508612410773,0.9628993970944386,0.7259942891283873,1,2,2,0.03774964060340997
CLONE_0267,99.99283359422118,0.6323928002054844,0.8639860606142236,0.7550038277382785,1,2,2,0.03924231696514502
CLONE_0268,312.6683530801652,0.7465481931463951,0.8528689769885632,0.7023700688442513,1,3,4,0.03107884845569469
CLONE_0269,162.73545087663854,0.922988011483487,0.9996330600891268,0.68239298207683,1,3,3,0.030075403971987696
CLONE_0270,56.227885126228436,0.7369001712343355,0.59850981675653,0.7080576804948849,1,3,3,0.02740742477447233
CLONE_0271,45.11671659405764,0.6254958985619232,0.5972589207823717,0.7276486186240356,1,3,3,0.03156152892617735
CLONE_0272,106.75655996407983,0.8185651313889506,0.7682241882614576,0.59635720974607,1,2,2,0.03209226225514385
CLONE_0273,33.32508847244726,0.5868415846138724,0.8113303293095893,0.6969712660194204,1,3,3,0.03180742799268539
CLONE_0274,301.00592225438385,0.8959057797039078,0.7453585854143252,0.6755114176521448,1,3,3,0.034990421674493837
CLONE_0275,194.94464675136834,0.8857107552673351,1.0,0.7635064865628246,1,3,3,0.035127309595496904
CLONE_0276,61.38804647044697,0.6499362128382125,0.7643820883338148,0.7576285618940108,1,3,3,0.03218259720867888
CLONE_0277,27.199532973795154,0.6054800395212506,0.7210815779211182,0.7391941900708825,1,4,4,0.03423524691048209
CLONE_0278,218.64317810263856,0.7756303054545293,0.8260253301511925,0.7339978642761381,1,3,3,0.03679094425266681
CLONE_0279,83.43955000054416,0.9062439993163313,0.9504672085603896,0.7468195333804575,1,4,4,0.02883016210894376
CLONE_0280,199.90799762833177,0.8074450263114945,0.6935528799975258,0.7006195246495527,1,3,4,0.03738326583309907
CLONE_0281,27.986560101549692,0.7177826048505842,0.790181801501813,0.7663712416597194,1,3,3,0.02965216799200102
CLONE_0282,59.233139876753505,0.6898099919805871,0.9527729001625518,0.733793082507051,1,4,4,0.040330263542058126
CLONE_0283,95.65193808949567,0.7028800243721632,0.9609726840670977,0.7572460565831016,1,5,5,0.03332062779749524
CLONE_0284,93.64480987318343,0.7608464381474714,0.8388717559687979,0.756108661327015,1,4,4,0.03281400333227076
CLONE_0285,62.04216026940028,0.6749032008892988,1.0,0.7465161560782502,1,3,3,0.024848189641814216
CLONE_0286,139.57987017887442,0.9623157195141021,1.0,0.7401864197677617,1,4,4,0.03587079517302876
CLONE_0287,40.18142018757804,0.8436765611650403,0.5970615190122953,0.738032222624359,1,3,3,0.03296672274544445
CLONE_0288,76.6204963015894,0.799173249065448,0.5528595139646114,0.7291972276009697,1,3,3,0.033360155976579674
CLONE_0289,92.45326032456781,0.8766325067666778,0.9283904788692243,0.7450613260787893,1,3,3,0.0320493928046012
CLONE_0290,112.33659413169865,0.5659974286129307,1.0,0.7370964236668767,1,2,2,0.03569531466647366
CLONE_0291,138.8612494673749,0.84594546878815,0.7710285842595276,0.7164554614045751,1,3,3,0.036783921010643206
CLONE_0292,43.27817194702843,0.8646618384558288,0.7261338455001602,0.7486560242886374,1,5,5,0.03494738381846279
CLONE_0293,30.831227358613123,0.5158249074065331,0.6806551798036622,0.7392501809213209,1,4,4,0.039598857874728034
CLONE_0294,222.1320721000232,0.8718421684802111,0.6323912070341902,0.7652116923961855,1,4,4,0.029175968812603228
CLONE_0295,105.36877412176807,0.8288788343324294,0.9688948764536305,0.6744622952616717,1,3,3,0.02973463916487187
CLONE_0296,50.165208831338724,0.682170395676249,0.7498986855807772,0.732125446159076,1,3,3,0.034544406521555035
CLONE_0297,265.2544555604611,0.5935178162208666,0.8444540149970401,0.7091510646271669,1,4,4,0.03589172836451338
CLONE_0298,91.4766457190228,0.5660355698235506,0.5307315565014127,0.7155220333850584,1,3,3,0.035119074624344236
CLONE_0299,206.42026667508136,0.49350568650931015,0.9552383562695463,0.7472430611125785,1,4,3,0.02679219766500279
CLONE_0300,87.80874227957959,0.8445382645292911,0.8884411548240568,0.6866687190867152,1,3,3,0.027136054911937834
CLONE_0301,381.40457149265643,0.5325951075401713,0.6013528852191998,0.734966823369165,1,4,4,0.03161153491758523
CLONE_0302,267.4267791690821,0.5651031105467176,0.8516753796736629,0.7319553481631196,1,2,2,0.024849789881979927
CLONE_0303,75.04356343384825,0.9281305711007349,0.7983717069072416,0.6989930748452348,1,4,4,0.033797088247154605
CLONE_0304,167.3779315074002,0.8124103055072769,0.7401050968947482,0.7356948139570351,1,3,3,0.032137215645209306
CLONE_0305,132.29021130832794,0.7364022923797777,0.36803739395248736,0.7080158630674465,1,3,3,0.028334234993475982
CLONE_0306,224.0720357300787,0.7623694660014739,0.7168414527089586,0.7907781946270823,1,3,4,0.029918550092983207
CLONE_0307,43.46842172142369,0.8479191980234302,0.8573889107244412,0.7650008405361381,1,3,3,0.03303934693545394
CLONE_0308,126.54700151865825,0.6921121490489778,0.7306986464129926,0.7330375651328239,1,2,2,0.025976999829573442
CLONE_0309,188.29817446604372,0.7297129401500033,0.7672774906887581,0.7181366963418929,1,4,5,0.02968761882786973
CLONE_0310,26.387574824860543,0.5691723283708227,1.0,0.7456618534594541,1,4,4,0.0312410094179578
CLONE_0311,39.55076880419921,0.9270662495281919,0.7941474395370431,0.7530826630511203,1,4,4,0.031070844689305235
CLONE_0312,21.644633899920876,0.7386276487381457,0.48906611888093826,0.7384986616921067,1,4,4,0.03120508112481405
CLONE_0313,69.5933306486833,0.5654267605098107,0.7745601028034285,0.7000902941560384,1,3,3,0.03984903594199712
CLONE_0314,129.10243325384027,0.7046557273069985,0.8266617798945908,0.7248327482249236,1,2,2,0.037469348832447534
CLONE_0315,257.9030233570951,0.8258712880353075,0.6790110072555118,0.7333530936565312,1,4,4,0.029511196111065088
CLONE_0316,89.3874662988461,0.6912229592777015,0.9184163093884614,0.7395327149980525,1,3,2,0.027817376646934164
CLONE_0317,282.2169561132273,0.6343492562851563,0.5845067850181631,0.7401992609666821,1,4,4,0.030546116095589382
CLONE_0318,34.451040348524266,0.8119270164142603,0.784958951271161,0.7520591625231979,1,4,4,0.03906840623855894
CLONE_0319,25.94685398282729,0.6715206363161619,0.5915225535965174,0.7687485068028317,1,3,3,0.023621177424703915
CLONE_0320,82.04856291937143,0.8690823124422766,0.7668992007241028,0.7598549704342054,1,3,3,0.032910050608208875
CLONE_0321,118.32893008577376,0.6821433202384346,0.911246950462806,0.7481081975813074,1,4,4,0.03103240677748977
CLONE_0322,75.74186411761565,0.8301784108234359,0.7826351522537255,0.6923959140617462,1,2,2,0.03890004630162082
CLONE_0323,20.08887738861403,0.9002045412905728,0.7789529779951694,0.7645792754888084,1,3,3,0.03765298610278173
CLONE_0324,85.1010435444631,0.8678939651420863,0.8101534934181265,0.7545115992434073,1,4,4,0.026076104806980936
CLONE_0325,33.918628416755745,0.5130274299191464,0.8174564783183635,0.7234483012992126,1,3,3,0.03889003194460748
CLONE_0326,135.3664325239865,0.7686499709314625,0.9111271105884312,0.7319347313654236,1,3,3,0.022900883789594706
CLONE_0327,109.51886208117628,0.9004276779871099,0.9121947128206254,0.7329882771818047,1,3,3,0.035626211237383916
CLONE_0328,46.48676444793089,0.8384999582430744,1.0,0.7179522442333319,1,4,4,0.03610919932831742
CLONE_0329,58.30293709881058,0.6677792164795524,0.8238936789881299,0.6765134558741394,1,3,3,0.04184679283127554
CLONE_0330,40.004953619307365,0.8199558031672909,0.5526985202770898,0.6968872117732673,1,3,4,0.03362742045228673
CLONE_0331,85.59229156281427,0.9035881570659797,0.9270286333519777,0.7035006777133884,1,4,3,0.029417078589229196
CLONE_0332,173.0376574169534,0.8128796333547904,0.99319975783367,0.6692567738823457,1,4,3,0.027937939815966015
CLONE_0333,38.91414855722079,0.8389221501852807,1.0,0.6969910146832138,1,2,2,0.040458401236761796
CLONE_0334,141.71208202748048,0.7328073953334571,1.0,0.7633582241865617,1,6,6,0.04192183493698982
CLONE_0335,58.635308015356614,0.5045206201133758,0.7355012059680399,0.7451456981968327,1,3,2,0.030385599778474118
CLONE_0336,51.31352058059903,0.7504108707582742,0.8261107457894454,0.7014793327655983,1,4,4,0.032608356181946
CLONE_0337,83.11667248445764,0.5989274186865977,0.7587599133912668,0.7102845574732493,1,4,4,0.039874457638749077
CLONE_0338,41.38815876682178,0.8024677099624953,0.7511551717202636,0.7657339847209028,1,3,3,0.036474024471945615
CLONE_0339,57.971035724693735,0.466013889146731,0.795011543866543,0.7650682647629021,1,3,2,0.031602090350076335
CLONE_0340,36.63467146816256,0.49517841214329156,1.0,0.7331147014876103,1,3,3,0.02899986635728848
CLONE_0341,312.152803938367,0.7358429417473947,0.5792921725732768,0.7642674068222571,1,2,2,0.02864692272355796
CLONE_0342,91.76676034184152,0.6790157288904984,0.6486115360795366,0.7078809279109798,1,4,5,0.0374963396460672
CLONE_0343,48.02579273219788,0.8675505827066543,0.9966083224434552,0.7377107655454866,1,2,2,0.030759216395532144
CLONE_0344,97.2587349075883,0.8409503345460445,1.0,0.6854316429772073,1,3,3,0.03057697416926629
CLONE_0345,78.07314785243284,0.7522763490422664,0.7063766759451576,0.7201794627679867,1,3,3,0.03562421628257531
CLONE_0346,72.56797287747541,0.6500908162960612,1.0,0.7318857996985051,1,3,3,0.03289531870968906
CLONE_0347,118.70950638697451,0.7315118774984953,0.9511966566232597,0.6785772660030606,1,2,2,0.034455067779393986
CLONE_0348,133.54260745333235,0.636636010087678,0.7750916682943075,0.7481872298300571,1,2,2,0.03095811239499477
CLONE_0349,58.738775148333055,0.821083304558905,0.4449162334694096,0.7528797099366482,1,3,3,0.030765637189562333
CLONE_0350,57.003463977270215,0.7420390494244296,0.561044155224885,0.7598154266495911,1,3,3,0.02910977677272187
CLONE_0351,70.9682624243542,0.8606159948161729,0.7176704142524967,0.794152030775606,1,3,3,0.03614668796912849
CLONE_0352,18.03010668084465,0.7596316056357864,0.9182771951125468,0.7431693737816977,1,4,5,0.032917290685223755
CLONE_0353,29.308814960390112,0.722170776466798,0.9211137865983677,0.7291644675905221,1,3,3,0.03396102089683794
CLONE_0354,217.7536569517238,0.5714932691965076,0.7294996179954766,0.6812858933593652,1,3,3,0.027890318103859855
CLONE_0355,248.19400708909328,0.8905666277422664,0.7797055833141757,0.742459792612829,1,2,2,0.03607485920195721
CLONE_0356,71.42973609350997,0.749057048158055,0.8044870300410691,0.7472341316983308,1,3,3,0.03405755959200098
CLONE_0357,125.4782459595581,0.7683222961744229,0.7678503595143185,0.6892463245289276,1,3,4,0.03626255446211113
CLONE_0358,97.12252466298075,0.8992226708183693,0.8361607195989929,0.7239193388135735,1,2,2,0.03422686923604622
CLONE_0359,675.3166137485325,0.7660643503433132,0.8082295965158117,0.7313867720093207,1,2,2,0.03392467116400112
CLONE_0360,186.1457290674841,0.863112036725056,0.5580979219598441,0.746385876973581,1,3,3,0.024734961967472813
CLONE_0361,77.911703828492,0.6208028959605365,0.7794724066572585,0.7555501920836445,1,3,3,0.03854795480983221
CLONE_0362,43.21071646998229,0.717099417682447,0.8011259718411333,0.7149435601351096,1,3,3,0.026660189528546985
CLONE_0363,27.548756323189252,0.7628815759742931,0.9562873348177294,0.7369554676733364,1,3,3,0.0379701901950908
CLONE_0364,90.59986352666861,0.5796796255281057,0.690477703817906,0.7476391289154056,1,2,2,0.032146997771092256
CLONE_0365,46.02058701868724,0.9085554782188121,0.8424631464709664,0.725663930283953,1,2,2,0.025539654921126694
CLONE_0366,31.19524187500048,0.7216961144835881,0.889467448179558,0.718448906358101,1,3,3,0.03208280456136765
CLONE_0367,57.5630850228942,0.826221223300339,0.7832914070972137,0.7515482811137922,1,4,3,0.025950866048947363
CLONE_0368,39.66993752262546,0.7134619494726933,0.5429222176636694,0.7257852512783598,1,3,3,0.038376199624564816
CLONE_0369,290.66658437043606,0.9482783518686979,0.948470963825214,0.694329126565693,1,4,4,0.03008057060314538
CLONE_0370,146.44675007886158,0.8543825999126053,0.9305363424966047,0.7695826897731755,1,2,2,0.02780073256364199
CLONE_0371,83.52210413672381,0.38320357882663786,0.836266849764433,0.6978448665541894,1,3,3,0.03588671995671077
CLONE_0372,238.4733159668338,0.8168297803155746,0.8125630177906283,0.7282622991976971,1,3,4,0.03229419736446023
CLONE_0373,82.79656462091866,0.6699107996793293,0.5468802447186275,0.7404415028315627,1,2,2,0.035137367054443744
CLONE_0374,49.440205233792874,0.6902364192839396,0.9206502247269348,0.7442699172807031,1,4,5,0.03194946898595455
CLONE_0375,246.26929895821226,0.48777025382410916,1.0,0.736031379953992,1,3,3,0.03865739428737255
CLONE_0376,111.42951526868849,0.33281900637473005,0.6313880247570474,0.6361473239579382,1,2,2,0.03060040118215261
CLONE_0377,40.756667966023805,0.8379246075379192,1.0,0.7098432643575485,1,3,4,0.02565803582436393
CLONE_0378,74.28585042529959,0.5253111138911242,0.9779487545397856,0.7397064820691998,1,3,3,0.027580100250214647
CLONE_0379,42.35738870295423,0.810086216372278,0.6407228186050437,0.7278290858727443,1,2,2,0.034692318742996296
CLONE_0380,29.833388319314956,0.6467555792115405,0.755787981528405,0.745878448031343,1,2,3,0.029446367972855467
CLONE_0381,182.378276761516,0.8437513310185808,0.5938640660703346,0.7600993461423079,1,5,5,0.039399297483302544
CLONE_0382,343.99299373875306,0.6794552482601517,0.794901020919391,0.74573686351604,1,4,4,0.0272659370714043
CLONE_0383,29.235304259807823,0.6868298821829337,0.8766289593381474,0.7090238049799069,1,2,2,0.037862953495792995
CLONE_0384,125.08961953202578,0.5574173253846726,0.6064365061306294,0.7148840867071186,1,3,4,0.03045599004225223
CLONE_0385,54.31916506123495,0.5883336064994629,0.8716021059262198,0.7763838458660849,1,3,3,0.03954226782799275
CLONE_0386,60.1402355662402,0.8392647679746197,0.9020045256060454,0.7257436553777938,1,3,3,0.035060836805608
CLONE_0387,55.902778612362965,0.6904360766682429,0.904531241265456,0.7282355337002914,1,3,3,0.033452142317461665
CLONE_0388,49.36584424082551,0.6018818787943214,0.8728607590356017,0.7458275431429296,1,4,4,0.0359058461158819
CLONE_0389,93.97681620269617,0.8711588030920195,0.6234301704309955,0.7659502009120899,1,4,3,0.03906543923563105
CLONE_0390,49.99117644067219,0.8539681410188359,0.7801398435110514,0.7036646969482668,1,4,4,0.03225327374792286
CLONE_0391,101.96149881598028,0.6340916605594051,0.8575536605757407,0.7161782083402021,1,3,3,0.02452493758170137
CLONE_0392,80.75100819795699,0.49565591222680844,0.9994578176305216,0.6812246990194624,1,3,3,0.03890983017047032
CLONE_0393,71.48763628435404,0.5986195224199127,0.8059783066885127,0.7222287965852161,1,3,3,0.03120422114297346
CLONE_0394,41.62454972811574,0.6821741397577769,0.878978737334959,0.7474652597796935,1,2,2,0.047714005841218175
CLONE_0395,52.113493931397684,0.870103696953045,0.671251012884578,0.7201818713648026,1,2,2,0.029690773360687376
CLONE_0396,134.39987684002148,0.6905599103955885,0.6467500133565465,0.7797090970319287,1,2,2,0.030695642648938676
CLONE_0397,120.36044106700183,0.9650616288274336,0.6149840757228926,0.7344717426989906,1,3,4,0.036339558375478316
CLONE_0398,39.44225429237703,0.6433240833761927,0.7491922996645448,0.7280319103635685,1,2,2,0.03643309326179009
CLONE_0399,83.6622530231914,0.7063026879441155,1.0,0.7205476127086111,1,2,2,0.03462699731289497
CLONE_0400,141.80922104786282,0.5141916114569385,0.7403310967787186,0.6891228194472923,1,3,3,0.029881848238068737
CLONE_0401,27.96932228870912,0.6871833934690567,0.8567631235529749,0.7283861914023287,1,4,4,0.027308855011636293
CLONE_0402,124.20793481611851,0.8233690493036776,0.892063189099113,0.7414958835724091,1,3,3,0.029361293984537067
CLONE_0403,49.16452449946024,0.9202632632219855,0.6484327289942812,0.7275622741537815,1,2,2,0.02588701262855727
